fname,summary
dev_415,"#Person2#는 #Person1#에게 토마토 소스를 곁들인 구운 생선을 주문합니다. #Person1#은 애플 파이로 애플 파이를 두 개 주고, 애플 파이는 애플 파이로 달라고 요청합니다. #Person2#가 애플파이를 주문하자 #Person1#은 두 개를 주겠다고 제안합니다."
dev_416,"#Person2#는 Sharp DVD 플레이어를 찾고 있으며, #Person1#은 2주 후에 더 들어올 예정입니다."
dev_417,"#Person2#는 #Person1#에게 비자 카드 결제가 승인되지 않았다고 말합니다. #Person1#은 #Person2#가 현금을 가지고 있지 않다고 생각하며, 내일 다시 올 예정입니다. #Person2#와 #Person1#은 내일 다시 만나기로 했습니다. #Person1#은 이 물건들을 가져갈 수 없을 것 같다고 말합니다."
dev_418,Mike은 여러 종류의 잡지를 구독 판매하고 있지만 강아지를 산책시키고 요리도 끝내야 해서 그만 가기로 결정합니다. #Person2#는 #Person1#에게 요리에 관한 다양한 잡지를 추천합니다. #Person1#은 두 출판물을 모두 구독할 수 있다고 말합니다.
dev_419,#Person2#는 #Person1#에게 중국에서는 쇼핑몰에서 물건을 많이 샀지만 미국에서는 새 아파트에 유용한 물건을 사려고 왔다고 설명합니다. #Person1#은 #Person2#를 야드 세일이라고 부르며 오늘 처음 와봤다고 말합니다. #Person2#가 새 아파트를 사고 싶어 했습니다.
dev_420,"#Person2#는 요즘 잠을 잘 못 잔다고 #Person1#에게 말합니다. #Person1#은 룸메이트들이 매일 밤 늦게까지 한국 드라마를 보는 것을 좋아하지만, 혼자 있을 수 있는 공간이 그리워 기숙사에서 서로 배려하는 법을 배워야 한다고 생각합니다."
dev_421,#Person2#는 #Person1#에게 이번 화요일에 투표할 것을 제안합니다. #Person1#은 #Person2#가 대통령 후보가 될 수 있길 바라며 투표할 날이 정말 기다려진다고 말합니다. #Person2#은 #Person1#이 대통령이 될 수 있도록 도와주길 바라고 있습니다.
dev_422,"#Person2#는 #Person1#에게 딸의 맥북을 구매하기 위해 비자 카드로 결제할 것을 제안합니다. #Person1#은 #Person2#에게 필요한 액세서리를 요청하고, #Person2#가 가게를 다시 방문할 수 있도록 도와줍니다."
dev_423,#Person2#는 #Person1#에게 정식 만찬에서는 냅킨을 무릎에 놓을 때까지 기다리라고 조언합니다. #Person1#은 #Person2#가 정식 만찬을 준비할 수 있도록 도와줍니다. #Person2#와 #Person1#은 저녁 식사 때 냅킵을 무릎 위에 놓는 방법을 논의합니다.
dev_424,#Person1#은 #Person2#에게 스키와 부츠를 빌릴 수 있는 곳을 찾아달라고 요청합니다. #Person2#는 초보라서 스키 강사 찾을 수 있는 곳과 스키랑 부츠 빌릴 장소를 알려줍니다. #Person1#은 잠시만 기다리겠다고 합니다.
dev_425,"#Person2#는 #Person1#에게 백화점이 쇼핑 거리라고 설명합니다. #Person1#은 백화점에서 옷, 가구, 음식, 식료품 등을 구매할 수 있다고 생각합니다. #Person2#가 길 건너에 있는 우체국은 우체국이라고 말합니다."
dev_426,"#Person1#과 #Person2#는 두 시 수업에 늦지 않기 위해 웨이터에게 신호를 보냈고, 두 시간 동안 기다렸습니다. 그들은 더 있다가 콜롬비아 대학교로 갈 예정입니다. #Person1#은 너무 배고파서 #Person2#가 주문할 수 있을지 걱정됩니다."
dev_427,#Person2#는 #Person1#에게 새 직장에서는 업무 기술을 향상시킬 수 있는 교육 프로그램이 있다고 말합니다. #Person1#은 교육비가 부담되지만 장기적으로 보면 그만큼의 가치가 있다고 생각합니다. 또한 회사도 그런 교육이 있었으면 좋겠다고 합니다.
dev_428,"Johnny는 Wendy에게 시내 광장을 놀이공원으로 바꾸고, 더 많은 일자리를 창출한다고 말합니다. WendY는 #Person1#에게 놀이공원이 생기면 평화롭고 조용한 곳이 없어질 것이라고 말합니다."
dev_429,"Micky는 #Person1#에게 맛있는 간식을 먹으라고 제안합니다. #Person1#은 시금치 샌드위치를 좋아하고, #Person2#는 시금치를 좋아합니다. 두 사람은 오늘부터 작은 샌드위를 준비하기로 합니다. 두 사람은 장난감 갖고 놀며 시간을 보내고 있습니다."
dev_430,#Person2#는 #Person1#에게 비행기가 6시간 지연되어 오후 3시 30분에 출발한다고 알립니다. #Person1#은 #Person2#에게 터미널 조용한 곳에 자리 찾아서 잠깐 눈 붙이라고 제안합니다. #Person2#가 피곤해하자 #Person1#은 #Person1#를 달래줍니다.
dev_431,#Person2#는 #Person1#에게 초록색 드레스를 찾고 있다고 말합니다. #Person1#은 가격이 $20밖에 되지 않으며 탈의실 탈의실에서 탈의실을 구경할 수 있다고 설명합니다. #Person2#의 가격은 $20으로 #Person1#은 $20을 구매할 예정입니다.
dev_432,"#Person2#가 '바람과 함께 사라지다'라는 책을 찾고 있는데, 마거릿 미첼은 페이퍼백과 하드커버 둘 중 어느 것을 선택해야 할지 망설이고 있습니다. #Person2#는 25달러를 제안합니다. #Person1#은 25달러에 구매할 예정입니다."
dev_433,#Person2#가 우산을 깜빡하고 급히 나오느라 우산을 잃어버렸습니다. #Person1#은 #Person2#에게 가든 호텔로 가자고 제안합니다. #Person2#는 거기로 가는 길을 안내합니다. #Person1#은 우산을 함께 쓰기로 합니다. 두 사람은 함께 호텔로 향할 예정입니다.
dev_434,"Mary는 어제 Ann과 심하게 싸웠다. #Person1#은 분노를 참지 못했고, AnN은 여행을 취소해야 한다고 말합니다. #Person2#는 #Person1#에게 그들의 상황을 이해해달라고 요청합니다. 그들은 우정을 다시 맺을 수 있을 것이라고 생각합니다."
dev_435,#Person2#는 #Person1#에게 메리와 존이 어젯밤 함께 있는 것을 봤다고 말합니다. #Person1#은 제니가 바람 피우고 있다고 생각합니다. 제니는 진심이 담긴 행동이라고 믿습니다. 제니는 계속해서 울고 있습니다. 제니는 #Person1#이 자신을 믿어주길 바라고 있습니다.
dev_436,#Person2#가 새로 키우는 고양이 때문에 바빠서 #Person1#에게 사진 보라고 합니다. #Person1#은 작고 귀엽다고 말합니다. #Person2#는 새로 키운 고양이가 생긴 것을 보고 사진에 대해 이야기합니다. #Person1#은 #Person2#에게 작고 귀여운 고양이의 사진을 보여줍니다.
dev_437,#Person2#는 #Person1#에게 시계를 왼손에 차는 것이 불편하지 않다고 말합니다. #Person1#은 #Person2#가 시계 산 것을 빌려주지 않으려 한다고 설명합니다. 딩동댕은 #Person2#에게 시계가 왼손잡이에게 더 좋다고 말합니다.
dev_438,"#Person1#은 Rose와 남편이 아들을 원하고 있다고 말합니다. #Person2#는 #Person1#에게 아들이 되기를 바라고 있으며, #Person1#은 #Person2#가 고지식하다고 생각합니다. #Person1#은 어른들이 고지식한지 알 수 없다고 생각합니다. #Person2#은 #Person1#의 말에 동의합니다."
dev_439,#Person2#는 #Person1#에게 친구가 남자친구와의 헤어짐에 대해 이야기합니다. #Person1#은 #Person2#가 도움을 준 덕분에 친구의 정신 상태가 매우 좋아졌다고 생각합니다. #Person2# 또한 친구를 위해 저녁을 사주고 싶다고 합니다. #Person1#은 그 친구가 도와준 것에 대해 감사하다고 말합니다.
dev_440,"#Person2#는 #Person1#에게 수잔이 위암에 걸렸다고 말합니다. #Person1#은 수잔의 위암 발병 소식을 듣고 깜짝 놀랐으며, #Person3#도 놀라서 그녀를 보러 갔습니다. #Person2#와 #Person1#은 그녀의 머리카락이 다 빠졌음을 알게 되었습니다."
dev_441,"Beth는 #Person1#에게 토요일이 독립기념일이라고 알립니다. #Person2#는 독립기념일에 태어난 것은 행운이라고 말합니다. #Person1#은 그 날의 날짜를 알려주고, #Person2#가 독립기념일을 축하한다고 말합니다."
dev_442,#Person2#는 #Person1#에게 18달러짜리 계산서를 요청합니다. #Person1#은 #Person2#에게 계산서를 다시 한번 확인해 달라고 요청합니다. #Person2#가 18달러라고 답하자 #Person1#은 20달러를 계산서에 포함시켰다고 설명합니다. #Person2#의 계산서는 총 20달러로 확인됩니다.
dev_443,Mary는 안색이 좋지 않아 병원에 가야 할 것 같다고 #Person1#에게 알립니다. Mari는 약 먹고 충분히 쉬어야 한다고 말합니다. Marri는 오늘 안색이 안 좋아 보여 병원에 가봐야 할 것 같아요.
dev_444,"#Person2#는 #Person1#에게 영국인, 스코틀랜드인, 아일랜드인이 사막을 여행할 때 한 가지 물건만 챙길 수 있었다며 재미있는 농담을 들려줍니다. #Person1#은 그들이 가져온 물건을 보여주고, 아일랜드인은 창문을 열 수 있다고 말합니다."
dev_445,#Person1#은 Mr. Dale을 마중하고 공항에 도착할 예정입니다. #Person2#는 긴급한 일이 있을 때 연락할 수 있도록 도와줍니다. #Person1#은 비행기가 제 시간에 도착하면 5시 30분쯤 돌아올 것이라고 설명합니다.
dev_446,"#Person1# Adam에게 Alice의 퇴근이 늦어지고, 버스가 막혀서 계속 일이 꼬였다며 미안함을 전합니다. #Person2#는 저녁을 함께 먹자고 제안합니다. 두 사람은 함께 저녁을 먹기로 합니다. 영화는 늦었지만 함께 저녁 식사를 하기로 합니다."
dev_447,#Person1#은 #Person2#에게 수업 시간에 필기하는 것이 너무 힘들다고 말합니다. #Person2#는 #Person1#에게 녹음기 대여를 요청합니다. #Person1#은 녹음기를 빌려줄 것입니다. #Person2#가 도움을 많이 주었습니다. #Person1#은 도움에 감사를 표하며 녹음기 빌려주겠다고 약속합니다.
dev_448,"Anderson 아주머니가 아들 Billy를 학교에 데려다주겠다고 약속했지만, Bill리는 아직 샤워도 하지 않았고, 옷도 아직 안 입었다고 #Person1#에게 알립니다. #Person2#는 엄마에게 버스 타자고 제안합니다."
dev_449,"#Person2#는 #Person1#에게 정원에 산책하고 싶다고 제안합니다. #Person1#은 #Person2#가 레크리에이션 센터와 음악 다방을 추천하며, 손님에게 클래식 음악과 현대 음악을 들으시며 중국 차나 다른 음료를 즐길 수 있다고 설명합니다. #Person2#은 천만에 감사합니다."
dev_450,"데이비드는 #Person1#에게 지역 시장에서 귀사의 제품에 대해 독점 에이전트를 맡고 싶다고 제안합니다. #Person1#은 에이전트 신청을 상사에게 보고하며, 최소 연간 판매량은 50,000벌 정도로 예상된다고 설명합니다."
dev_451,#Person2#는 #Person1#에게 가장 가까운 영화관이 어디인지 알려달라고 요청합니다. #Person1#은 두 번째 신호등에서 왼쪽으로 돌면 바로 영화관이 보일 것이라고 설명합니다. #Person2#와 #Person1#은 좋은 하루 보내기로 약속합니다. 그들은 좋은 하루를 보냈습니다.
dev_452,"#Person1# 메리 크리스마스, Jina는 컴퓨터로 크리스마스를 보내고, Haven은 그녀의 카드를 받았다. 두 사람은 이메일로 연락할 수 있을 것 같다. 그들은 메리의 크리스마스에 대해 이야기하고 싶어 한다."
dev_453,"#Person2#는 #Person1#에게 영화 등급에 대해 이야기합니다. #Person1#은 부모 없이 PG 영화를 보지 않았으며, 이제는 볼 것과 안 볼 것을 스스로 선택해야 한다고 말합니다. #Person2# 또한 비디오 대여점 덕분에 다 개인 취향이라고 합니다. #Person1#은 이제 볼 것과 볼 것을 선택해야 합니다."
dev_454,"#Person2#는 #Person1#에게 싱글룸과 더블룸이 필요하다고 제안합니다. #Person1#은 하루에 150위안의 서비스 요금이 포함되어 있다고 말하며, #Person2#가 하루치 객실 요금을 보증금으로 지불할 것이라고 설명합니다."
dev_455,"#Person2#는 배가 아프다고 #Person1#에게 말합니다. #Person1#은 복통 병력이 없으며, 응급실에 빨리 가라고 도와줍니다. #Person1#은 빨리 응급실에 가셔야 합니다. #Person2#가 급히 응급실을 찾습니다. #Person1#은 즉시 응급실로 가라고 요청합니다."
dev_456,#Person2#는 #Person1#에게 대만 겨울 날씨가 매우 따뜻하다고 말합니다. #Person1#은 #Person2#가 추운 날씨에 익숙하지 않다고 설명합니다. #Person2#와 #Person1#은 더 따뜻한 옷을 더 준비할 것을 제안합니다. #Person1#는 오늘 온도가 섭씨 5도라고 말합니다.
dev_457,"#Person2#는 #Person1#에게 마늘 새우를 추천하고 해산물과 채소를 주문합니다. #Person1#은 #Person2#에게 신선한 해산물을 추천하며, #Person2#가 주문한 메뉴에 대해 설명합니다. #Person2#와 #Person1#은 해산물, 채소, 해산물 그리고 채소를 함께 제공합니다."
dev_458,"크레이그는 보스턴 대학교에서 영어, 수학, 역사 공부를 하고 있다. #Person1#은 #Person2#가 영어 실력이 좋다고 생각하지만, #Person2#는 다른 사람들이랑 대화하는 것이 중요하지 않다고 말한다. 이에 대해 두 사람은 파티에 초대할 예정이다."
dev_459,#Person2#는 B에게 일요 신문을 읽으라고 권합니다. B는 스포츠 섹션으로 유명해 스트레스를 푸는 방법이라고 설명합니다. 프레드는 너무 지치면 기숙사 근처 바에 자주 가자고 제안합니다. #Person1#은 시간이 되면 같이 한 잔을 할 예정입니다.
dev_460,#Person2#는 #Person1#에게 그 사람을 건드리면 똑같이 당할 수 있다고 말합니다. #Person1#은 그냥 그 사람한테서 멀리 떨어져 있는 게 낫다고 생각합니다. #Person2#은 #Person1#이 그 사람에게서 멀리 떨어져 있어야 한다고 생각합니다.
dev_461,"#Person2#는 #Person1#에게 로사리오에게 돼지 키운다고 말합니다. 그녀는 남자다운 남편이랑 아이들에 대해 불평하는 걸 좋아하지만, 사실은 그들을 정말 사랑합니다. 사촌은 그녀가 남자다운 남편과 아이들에 대한 불평에도 불구하고 그들을 사랑한다고 생각합니다."
dev_462,"#Person1#은 데드 맨에게 에스프레소가 이탈리아어인 줄 알고, 에스프레소를 이탈리아어라고 설명합니다. 데드맨은 에스프레소의 이탈리아어라는 것을 이해합니다. 에스프레소는 에스프레소라고 합니다. #Person1#은 에스프레소에 대해 이해하지 못합니다."
dev_463,"#Person2#는 #Person1#에게 매년 두 번 여행을 가자고 제안하지만, #Person1#은 이에 동의하지 않습니다. #Person2#가 매년 한 번밖에 못 가겠다고 하자, #Person1#은 10월까지는 또 못 갈 것 같다고 합니다. #Person1#은 여행도 계획 중 하나라고 설명합니다."
dev_464,"#Person2#는 A 주거 사무실의 주소를 확인하기 위해 대기 명단에 올려달라고 요청합니다. #Person1#은 그 중 몇 곳에 연락하라고 안내합니다. #Person2#가 집주인의 번호를 확인하고, 궁금한 점 있으시면 전화로 연락하라고 조언합니다."
dev_465,케이트는 어젯밤에 #Person1#에게 전화를 걸었습니다. #Person1#은 케이트가 새 남자친구를 만났다고 생각합니다. #Person2#는 케이트와 새 남자친구 얘기를 했습니다. #Person1#이 케이트에게 전화한 이유에 대해 설명합니다.
dev_466,"#Person1#은 은하수가 이웃 은하와 충돌할 수 있다고 생각합니다. #Person2#는 우주의 은하들이 주변 공간에 거의 가만히 있지 않지만, 은하들 사이의 공간이 팽창하면서 더 멀리 떨어지게 된다고 설명합니다. #Person1#은 #Person2#에게 우주가 복잡하다고 설명합니다."
dev_467,#Person2#는 라디오와 카세트 플레이어가 내장 스피커와 분리형 스피커로 구성된 레코드 플레이어를 고르려 한다. #Person1#는 소니 제품과 분리형 제품이 맞다고 설명한다.
dev_468,"#Person2#는 #Person1#에게 결혼 첫해는 힘들었지만, 두 살 된 아들이 건강하고 행복하다고 말합니다. #Person1#은 아들이 중국인이라고 생각하며, 아들이 중국어를 배우고 영어 단어도 배우겠다고 말합니다."
dev_469,"#Person2#는 #Person1#에게 DateOfBirth#의 영화 시작 시간을 묻는다. #Person1#은 다섯 시 반에 시작한다고 답하며, #Person2#가 추워서 제시간에 못 갈 것 같다고 말합니다. #Person1#은 오늘 놓치고 싶지 않습니다. 내일 보기로 합니다."
dev_470,"Harry는 오페라를 좋아하지만, #Person2#는 오페라가 너무 비싸다고 생각합니다. #Person1#은 #Person2#가 오페라를 싫어한다고 말합니다. #Person2#은 오페라가 짜증난다고 말합니다. Harri는 오페라에 대해 #Person2#에게 설명합니다."
dev_471,#Person2#는 #Person1#에게 작은 나무 막대기를 티라고 부르며 골프공에 대해 설명합니다. #Person1#은 가능한 적은 타수로 공을 홀에 넣을 수 있다고 생각합니다. #Person2#가 자신의 목표를 달성하기 위해 최선을 다하고 있습니다. #Person1#은 목표를 달성할 수 있도록 도와줍니다.
dev_472,#Person1#은 Mary와 식당에서 처음 만났다고 말합니다. Mar리는 식당에 앉아 있었습니다. #Person1#은 #Person2#에게 그 일이 어제 일처럼 느껴진다고 설명합니다. #Person2#는 Mar리를 잊을 수 없다고 말합니다.
dev_473,"#Person2#는 고지 호텔에서 주말을 보냈는데, 호텔의 시설과 서비스가 매우 좋았습니다. #Person1#은 체크인과 체크아웃도 리셉션에서 몇 분밖에 걸리지 않았고, 직원분들도 친절했다고 말합니다. #Person2#가 #Person1#에게 호텔 명함을 건네며 고마움을 표합니다."
dev_474,"#Person2#는 #Person1#에게 16. 1인치 USGA TFT 화면, 2."
dev_476,"#Person1#은 #Person2#에게 시간표 작성을 도와달라고 요청합니다. #Person2#는 빈칸에 시간을 적고, 주간 총 시간을 계산해야 합니다. #Person1#은 시간이 얼마인지 알 수 없습니다. #Person2#가 시간 총합을 계산한 후에 서명하고 네 관리자에게 제출해야 한다고 설명합니다."
dev_477,#Person2#는 #Person1#에게 피프스 애비뉴에서 내려서 걸어가야 한다고 조언합니다. #Person1#은 이전 정류장에서 내리라고 권합니다. #Person2#가 #Person1#을 걱정하지 않습니다. #Person1#은 다음 정류장까지 걸어가면 된다고 설명합니다.
dev_478,"#Person2#와 Mrs. Schmidt는 매일 아침 요가할 때 거꾸로 서는 당근 주스에 대해 이야기합니다. 두 분 다 건강에 신경을 많이 쓰시며, #Person1#은 학교 수업에 참석하기 위해 산에 가지 않습니다."
dev_479,"#Person2#는 #Person1#에게 멋진 식사 끝에 디저트 하나를 제안합니다. #Person1#은 초콜릿 무스 케이크, 수제 신선한 딸기 쇼트케이크, 매콤한 럼 애플 크리스프를 추천하며, #Person2#은 포크 네 개와 커피 두 잔을 준비합니다."
dev_480,#Person2#는 고객님의 신체 상태와 개인적인 필요에 맞춰 맞춤 운동 계획을 세울 수 있는 개인 트레이너 서비스를 제공합니다. #Person1#은 한 달에 400위안을 지불하고 한 달 동안 회원권을 구매할 예정입니다.
dev_481,"Rebecca는 Mr. Parsons에게 전화를 걸고, Miss Childs에게 연락하라고 요청합니다. Mricks는 내일 면접을 마치면 다음 주 초에 연락할 예정입니다."
dev_482,#Person2#는 #Person1#에게 어린이 시장을 탐험하지 않는 것이 현명하지 않다고 말합니다. #Person1#은 #Person2#에게 청바지 대신 러닝머신이나 줄넘기를 추천합니다. #Person2# 또한 청바지가 인기가 없습니다. #Person1#은 청바지를 사러 가겠다고 말합니다.
dev_483,Mr. Brown은 Ted가 학교 여행을 놓쳐 늦잠을 잤다고 말합니다. #Person1#은 Ted의 수면 습관을 바꿔야 한다고 생각합니다. Ted는 밤 11시까지 잠들지 않습니다. Susan도 이에 동의합니다.
dev_484,"John은 아빠가 정보기술 쪽으로 일하라고 하신다고 생각하지만, 아빠는 엔지니어라고 생각합니다. #Person2#는 엔지니이가 되고 싶다고 말합니다. #Person1#은 엔지니어에 대해 잘 모릅니다."
dev_485,"#Person2#는 John Bradley의 싱글룸 예약이 확인되었다고 알립니다. #Person1#은 #Person2#에게 방 번호, 주소, 국적, 다음 주소, 여권 번호, 발급지, 서명, 퇴실 날짜를 알려줍니다."
dev_486,#Person2#는 #Person1#에게 우체국 입구를 찾아달라고 요청합니다. #Person1#은 길을 잃으면 다시 물어보겠다고 말합니다. #Person2#은 미국 국기와 우체국의 표지판이 있는 건물 단지 안에 있다고 합니다. #Person1#은 #Person2#에게 길을 찾으라고 조언합니다.
dev_487,투프츠대학교 경제학 교수 Lisa Lynch는 일자리 증가가 여러 산업 전반에 걸쳐 매우 폭넓게 나타났다고 보고한다.
dev_488,#Person1#과 #Person2#는 새 집에 중국 전통 요소를 추가하고 싶어한다. #Person1#은 새 집에 격자 무늬를 사용하고 소파도 사러 갈 예정이다. #Person1#은 벽을 다시 칠하고 새 소파를 사고 싶어 한다.
dev_489,"#Person2#는 #Person1#에게 Charlie와의 룸메이트 중 최악에 대해 이야기합니다. #Person1#은 그 애와 진지하게 얘기해볼 것을 제안합니다. #Person2#가 #Person1#의 제안을 거절하자, #Person1#은 진지하게 대화하자고 제안합니다. 두 사람은 친한 친구입니다."
dev_490,"톰은 지난달에 줄리아와 결혼했으며, #Person2#는 이를 축하합니다. 톰은 줄리아를 처음 만났을 때 결혼할 줄 알았지만, 지금은 함께 행복하다고 말합니다. #Person1#은 두 사람이 잘 어울린다고 생각하며, #Person2#에게 결혼 생활이 행복하다고 전합니다."
dev_491,"#Person2#는 #Person1#에게 Bill Gates의 집을 소개합니다. #Person1#은 작은 오두막과 오래된 오두막을 사고 싶어하며, #Person2#의 꿈은 새 옷을 구입하는 것이라고 설명합니다. 또한 오래된 집에 산다면 현대적인 방식으로 복원하려고 할 것입니다."
dev_492,"#Person2#는 오늘 아침에 과일 주스, 케이크, 다과, 토마토 주스, 크림 오브 위트 등을 주문합니다. #Person1#은 베이컨과 계란에 버터를 바른 토스트를 주문하고, #Person2#에게 계란 프라이와 프라이로 요리를 도와줍니다."
dev_493,"#Person2#는 #Person1#에게 8명이 앉을 수 있는 테이블을 제안합니다. #Person1#은 사각 테이블들을 붙여서 사용할 수 있도록 도와주겠다고 말합니다. #Person2#가 도와줍니다. #Person1#은 #Person2#를 도와주고, #Person1#은 문제를 해결하겠다고 약속합니다."
dev_494,"#Person2#는 #Person1#에게 상사의 성희롱에 대해 항의합니다. #Person1#은 #Person2#가 남성 위주의 업종에서 일하기 때문에 여성 직원을 '걸스'라 부르거나 '달링', '스위트하트'라고 부르는 것을 싫어한다고 설명합니다."
dev_495,"#Person1# 새해를 맞이하여 #Person2#는 새로운 직장과 새로운 친구, 새로운 사람들을 만나기 위해 새 출발을 하기로 결정했다."
dev_496,"#Person2#는 #Person1#에게 Joe와의 결혼에 대해 이야기합니다. #Person1#은 처음엔 마음에 들었지만, 그 사람한테 반했던 것이 잠깐이었다고 말합니다. #Person2#와 #Person1#은 그의 결혼이 잠시였음을 알게 됩니다."
dev_497,#Person1#은 #Person2#에게 브레이크를 새로 갈 것을 요청합니다. #Person2#는 오늘 오후에 부품을 주문할 예정입니다. #Person1#은 내일 아침에 차를 다시 가져올 계획입니다. #Person2#가 공연 때문에 차를 가져오지 않는 것은 안 좋은 생각이라고 말합니다.
dev_498,#Person2#는 #Person1#에게 웹사이트에서 구매한 RA Salvatore의 '헌터의 밤' 종이책에 문제가 있다는 것을 알립니다. #Person1#은 A113-7423935번을 통해 해당 문제를 해결하고 새 책을 배달할 예정입니다.
dev_499,"#Person2#는 #Person1#에게 파티에서 음식을 준비하고 서빙하는 일을 도와주고, 파티가 끝나면 청소를 도와달라고 부탁한다. #Person1#은 #Person2#가 파티를 시작하기 전에 모든 걸 준비하는 것을 도와주길 바라고 있다."
