fname,summary
test_413,"#Person2#는 #Person1#에게 버스가 파크 애비뉴로 가는 줄 알았다고 말합니다. #Person1#은 버스 뒤쪽으로 이동해 달라고 요청하며, #Person2#가 워싱턴 스퀘어 공원으로 가는 버스를 기다린다고 합니다. #Person1#은 #Person2#에게 빨리 타라고 조언합니다."
test_414,#Person2#는 9-11 테러 공격이 있던 날 베이징에 있는 부모님 댁에 머물렀습니다. #Person1#은 #Person2#에게 납치범들의 생명에 대한 존중이 전혀 없었다고 설명합니다. #Person2#은 테러 행위가 계획적이고 치명적이며 모든 사람의 삶에 영향을 미칠 수 있다고 생각합니다.
test_415,Karl은 Chuck Jones와 함께 옆집으로 이사했습니다. #Person2#는 더 조용한 곳에서 더 넓은 공간을 가지고 살고 싶어 했습니다. #Person1#은 그들이 미네소타까지 이사한 이유를 설명합니다. 그들은 시카고에서는 집을 살 수 없다고 말합니다.
test_416,"#Person2#는 #Person1#에게 삶은 달걀과 토스트, 오렌지 주스를 주문합니다. #Person1#은 #Person2#에게 진하게 구운 토스트와 오렌지를 제공합니다. #Person2#가 더 필요한 것은 없으신가요?"
test_417,Steven은 #Person1#에게 가계부를 보고 싶다고 말합니다. #Person1#은 #Person2#에게 오늘 밤 강아지에게 내려가게 하고 싶어 합니다. #Person2#는 좋은 꿈 꾼다고 합니다. #Person1#은 자러 가기 전에 지하실 문을 닫아달라고 부탁합니다.
test_418,"#Person1#은 Jane에게 다음 주 월요일 오후 3시쯤 만나자고 제안하고, #Person2#는 아이디어에 대해 이야기하고 싶어 합니다. #Person1#은 일정에 적어둔 일정에 대해 설명합니다. #Person2#가 제안한 아이디어에 대한 #Person1#의 제안이 만족스럽다고 생각합니다."
test_419,#Person2#는 #Person1#에게 여자친구를 위해 진주 귀걸이 세트나 아름다운 하트 모양의 펜던트를 줄 것을 제안합니다. #Person1#은 그녀가 좋아하는 보석을 사본 적이 없어서 긴장하고 있다고 설명합니다. #Person2# 또한 Jess에게 프로포즈할 기회를 주려고 합니다.
test_420,"#Person2#는 #Person1#에게 Ford Pinto를 교환하고 싶다고 제안합니다. #Person1#은 연비가 매우 좋다고 생각하며, #Person2#가 시승해 보라고 제안합니다. #Person2#은 가격대가 저렴하다고 생각합니다. #Person1#이 시승에 동의할 수 있도록 도와줍니다."
test_421,"Ballam 씨는 애플 주식회사에서 컴퓨터 엔지니어 직책을 제안받았습니다. 그는 월 4,000 위안을 받고 가족을 부양하기 위해 월요일 아침 8시 정각에 출근할 예정입니다. #Person1#은 그를 채용해 주셔서 감사하다고 말합니다."
test_422,#Person2#는 #Person1#에게 네트워크 결제 서비스 가입을 권유합니다. #Person1#은 네트워크 결제 서비스를 통해 여러 가지 혜택을 받을 수 있다고 설명합니다. 서류 작업을 모두 끝내고 내일 오전 10시에 서류 작업을 마칠 예정입니다. #Person2#은 #Person1#의 네트워크 결제 서비스가 모든 문제를 해결할 것이라 기대하고 있습니다.
test_423,"#Person1#은 배고프기 때문에 샌드위치를 만들어 먹자고 제안합니다. #Person2#는 #Person1#에게 땅콩버터와 잼 샌드위를 만들어 먹으라고 제안합니다. #Person1#은 #Person1#의 제안에 동의하며, #Person1#은 간식을 준비할 예정입니다."
test_424,#Person2#는 #Person1#에게 혈액을 채취하라고 요구합니다. #Person1#은 백혈구 수치가 높으면 감염이 있을 수도 있다는 걸 알려줍니다. #Person1#은 피 검사 아픈가요?
test_425,Steven은 손전등으로 전기가 나갔다고 #Person1#에게 알립니다. Sellers 씨는 퓨즈를 풀어서 좋은 퓨즈로 교체할 예정입니다. #Person1#은 #Person2#에게 전화합니다. #Person2#는 #Person1#의 요청에 동의합니다. #Person1#은 다시 전화하기로 합니다.
test_426,Paula는 세 들어 사는 집의 집주인인 Ms. Connors에게 식기세척기가 고장 났다며 월세를 전액 내지 않았다고 협박하고 있다.
test_427,#Person1#은 에어컨이 작동을 하지 않아 열사병에 걸렸습니다. #Person2#는 Dan에게 전기 배선도 고치라고 말합니다. Dan은 Frank의 배수구가 막혀서 주차장에 물이 차올랐다고 합니다. #Person1#은 그 일을 돕고 있습니다.
test_428,"#Person1#은 해고당한 #Person2#에게 어떤 일을 하고 싶은지 묻고, #Person2#는 대출금 낼 수 있는 일이라면 무엇이든 하겠다고 답합니다. #Person1#은 #Person2#가 전기공 견습생 프로그램 공고에서 괜찮아 보이자 다시 한번 확인해보자고 제안합니다."
test_429,"#Person2#는 #Person1#에게 정보 분석 능력이 뛰어나시고, 어려운 상황에서도 옳은 결정을 내리시는 데 매우 능숙하다고 설명합니다. #Person1#은 #Person2#에게 #Person2#가 정보 분석 능력과 판단 능숙함을 강점으로 꼽으며, 정보 분석 능력도 뛰어나다고 생각합니다."
test_430,"Tang 씨는 Youth International Travel Agency에서 근무하고 있으며, 이번 주는 휴가 중입니다. #Person2#는 영어와 러시아어 두 가지 언어를 구사하며 외국어는 몇 개를 할 수 있다고 말합니다."
test_431,#Person1#은 금 시계를 구매하기 위해 #Person2#에게 가격을 깎아달라고 요청합니다. #Person2#는 가격이 천 원이라고 말합니다. #Person1#은 가격이 이미 적당하다고 생각하지만 가격 인하를 거절합니다. #Person2#은 가격을 더 낮추기로 결정합니다.
test_432,"Sara는 Maria가 열이 많이 나 병원에 데려갈 예정입니다. #Person1#은 아들 Ken을 맡아주겠다고 약속하지만, Ken은 아직 저녁을 먹지 못했습니다. #Person1#은 아들을 집으로 데려갈 수 있도록 도와줍니다. #Person2#는 아들을 도와주겠다고 말합니다."
test_433,"Amy는 대학 졸업 후 총지배인 비서로 일했고, 이후 인사부장으로 승진했다. AMy는 급여가 적은 영업부에서 근무하고 있다. #Person1#은 Am리가 인사 업무를 담당했다고 설명한다. AmY는 영업부에 지원하고 싶어서 그만뒀다고 말한다."
test_434,"Andrew는 #Person1#에게 자신의 머리 상태를 설명하고, #Person2#는 다이어트 중이라고 말합니다. #Person1#은 #Person2#가 자신을 솔직하게 이야기할 수 있도록 도와줍니다. 두 사람은 서로의 체중 감량 방법에 대해 이야기합니다. 두 사람은 서로 다른 의견을 공유합니다."
test_435,"#Person2#는 #Person1#에게 브라운 컬리지의 그렉 손더스 씨를 소개합니다. 메리는 고등학교에서 농구를 했으며, 대학 스포츠에 관심이 있다고 말합니다. #Person1#은 #Person2#에게 깊은 인상을 받았다고 말합니다. #Person2#가 학교 배구에 대한 깊은 인상을 전해줍니다."
test_436,#Person1#은 택시로 기차역으로 향합니다. #Person2#는 출퇴근 시간대에 교통이 복잡하다고 말합니다. #Person1#은 #Person2#에게 빠르게 운전해 줄 것을 요청합니다. #Person2#은 급하게 운전하지 않습니다. #Person2#가 빠른 속도로 운전할 수 있도록 도와줍니다.
test_437,"#Person2#는 Brian에게 미국에 온 지 3주 되었다고 말하며, 라스베가스는 가본 적이 없다고 합니다. #Person1#은 #Person2#에게 라스베이가스를 가보았는지 묻고, #Person2#가 출장으로 한 번 가봤다고 말합니다."
test_438,"#Person2#는 #Person1#에게 연례 건강검진을 받으러 왔다고 말합니다. #Person1#은 호흡에 문제가 있는 알레르기 검사와 천식 검사, 피검사를 할 수 있도록 도와주겠다고 약속합니다. #Person2#은 자신의 건강 관리를 잘하고 있다고 생각합니다."
test_439,"#Person1#과 #Person2#는 복권에 당첨되어 전 세계를 여행할 예정이다. #Person1#은 돈이 많으면 더는 일하지 않을 것이라고 생각하고, #Person2#에게 밍크 코트를 사줄 것을 제안한다."
test_440,#Person2#는 #Person1#에게 Amy와의 결혼 준비에 대해 이야기합니다. #Person1#은 #Person2#가 아직 서른다섯 살밖에 되지 않아 불안하다고 말합니다. #Person2#은 그녀가 사랑하는 여자이고 꿈의 여자이기 때문에 위험에 빠뜨리려 하지 않는다고 설명합니다.
test_441,"#Person1#은 명함을 새로 인쇄해야 하는데 #Person2#는 2,000장 정도만 인쇄할 수 있다고 제안합니다. #Person2#가 7일보다는 3일이 더 좋겠다고 제안합니다."
test_442,브라이언은 비행기가 8시 30분에 출발하기 때문에 6시까지 체크인을 해야 합니다. #Person2#는 공항에서 전무님을 만나러 오겠다고 약속합니다. 브라이언의 미팅들은 공장 가는 길에 이야기할 수 있습니다. #Person2#가 오늘 일의 시작을 알립니다.
test_443,"헤이, Paul은 부모님이 핀란드에 가신다고 해서 혼자 보내야 하나 걱정하고 있었으나, #Person1#과 헤이가 추수감사절 저녁을 함께 보내기로 했습니다. 헤이는 #Person2#에게 파티에 참석할 수 있도록 도와줍니다."
test_444,"존은 이번 주말에 수잔에게 도움을 요청합니다. 존은 #Person1#에게 대학 인터뷰와 도서관 당번을 도와주겠다고 약속하지만, 수잔은 토요일 오전 11시에 일을 마치고 오후에 집에 데려다주는 계획을 세웠습니다."
test_445,"Ben은 #Person1#에게 꽃꽂이 강의를 신청했고, #Person1#은 사진 강좌가 비싸다고 말합니다. #Person1#은 Ben에게 인도 요리를 추천합니다. Ben는 저녁에 컴퓨터를 보고 싶지 않습니다. Ben과 함께 저녁 파티를 열 계획입니다."
test_446,"#Person2#는 #Person1#에게 금요일 저녁에 피자 익스피리언스로 가자고 제안합니다. #Person1#은 브리짓은 고기를 안 먹고, 킹피셔는 생선을 먹지 않으며, 캐럿츠는 목요일에 문을 닫는다고 합니다."
test_447,"Gene은 운전면허 시험 보러 가기 위해 LA에서 운전 연습을 하고 시험도 보러 가기로 했습니다. #Person1#은 #Person2#에게 후방 카메라와 토요타의 기능, 그리고 차선을 변경할 수 있는 기능 등을 설명합니다."
test_448,"#Person1#은 #Person2#에게 갈색 케이스에 있는 펜을 보여주며 카드로 구매할 것을 제안합니다. #Person2#는 #Person1#에게 펜을 현금으로 할 것인지 카드로 할 것인지를 묻고, #Person1#은 카드로 결제할 것이라고 설명합니다. #Person1#은 카드를 살 계획입니다."
test_449,"#Person2#는 #Person1#에게 미국 암 학회를 위한 마라톤 후원을 제안합니다. #Person1#은 #Person2#가 주최한 기금 모금 행사에 대해 긍정적인 반응을 보였습니다. #Person2#은 작년 광고 캠페인만큼 성과를 이뤘고, 좋은 일에도 기금을 모금할 수 있었다고 설명합니다."
test_450,"#Person1#은 #Person2#에게 피크 트램까지 가는 길을 안내합니다. #Person2#는 힐튼 호텔에서 오른쪽으로 가고, 힐튼 호텔을 지나서 성당을 지나가야 합니다. #Person1#는 연필을 가지고 있습니다. #Person2#가 친절하게 설명해 주었습니다."
test_451,"#Person2#는 #Person1#에게 전통 중국 공예품을 추천합니다. #Person1#은 백단향 부채를 추천하고, #Person2#가 작은 거 두 개와 큰 거 큰 거 1개를 제안합니다. #Person2#의 여사님은 다른 것에 더 관심을 가지고 있습니다."
test_452,"#Person2#는 #Person1#에게 회사에 큰 영향을 미치는 외부 요인에 대해 설명합니다. #Person1#은 인적 자원, 팀워크, 혁신 정신, 부서 간의 조정 등이 내부 요인의 주요 요소라고 생각합니다."
test_453,"#Person2#는 #Person1#에게 이 주제로 다시 돌아가기 위해 준비 회의를 시작하자고 제안합니다. #Person1#은 시간이 얼마나 걸릴지 알 수 없으나, #Person2#가 그 작업에 얼마나 걸리지는 않을 것이라고 설명합니다. #Person2#와 #Person1#은 시간을 두고 작업을 진행할 예정입니다."
test_454,"#Person2#는 #Person1#에게 하루만 여기 머물 예정이라 짧은 여행을 추천해 달라고 요청합니다. #Person1#은 자연 경관에 관심이 있으며, #Person2#가 강을 따라가는 하루 코스를 추천할 수 있다고 설명합니다. 또한 문화적인 경관에 대한 관심도 있다고 합니다."
test_455,"#Person2#는 #Person1#에게 비프버거, 프렌치프라이, 밀크셰이크, 딸기, 초콜릿, 바나나, 바나나를 주문합니다. #Person1#은 #Person2#에게 바나나 맛으로 달라고 요청합니다. #Person2#가 바나나의 맛을 추천합니다."
test_456,#Person1#은 #Person2#의 등불 축제에 대해 이야기합니다. #Person2#는 수수께끼를 푸는 것이 전통이라고 말합니다. #Person1#은 이 축제에서 가장 큰 용 등불을 볼 수 있다고 생각합니다.
test_457,Tina는 면접 첫 두 라운드를 무사히 통과하여 다음 주 월요일에 최종 라운드로 가라고 한다. #Person1#은 축하하며 #Person2#에게 내일 저녁에 축하하러 가자고 제안한다. TinA는 이따 봐 달라고 요청한다.
test_458,"#Person1#은 카렌을 만나서 반가웠고, 카렌은 다시 돌아다니다가 만나기로 결정했다. 카렌과 #Person1#은 서로 잘 지내고 있으며, 카렌이 팀에 합류할 예정이다."
test_459,#Person2#는 #Person1#에게 부서 회의에 참석하기 위해 문구류와 복사기를 사달라고 요청합니다. #Person1#은 #Person2#에게 사무실에서 일하는 것을 좋아한다고 말합니다.
test_460,"#Person2#는 #Person1#에게 버튼이 너무 많아서 버튼을 따라 하라고 조언합니다. #Person1#은 #Person2#에게 스위치 사용법을 설명하고, 스위치를 사용하는 방법도 알려줍니다. #Person2#가 스위치를 사용할 수 있도록 도와줍니다."
test_461,"#Person2#는 #Person1#에게 기차에서 시간 때우기 좋은 책 추천을 요청합니다. #Person1#은 일본 소설가가 쓴 책이 베스트셀러라고 생각하며, #Person2#가 추천한 책에 대해 설명합니다. #Person2#은 일본 소설가의 최신작이 있다고 생각합니다."
test_462,#Person2#는 #Person1#에게 남미에서 온 새로운 이민자라서 학교를 다닌 적이 없다고 말합니다. #Person1#은 #Person2#에게 읽기부터 시작해서 천천히 익히는 방법을 가르쳐줍니다. #Person2#가 #Person1#을 귀여우신 분이라고 생각합니다.
test_463,#Person1#은 #Person2#에게 티켓 예약 양식을 받아서 작성해 달라고 요청합니다. #Person2#는 800달러를 지불하고 카드로 결제할 수 있다고 설명합니다. #Person1#은 카드로 결제를 할 수 있습니다. #Person2#가 카드 주문을 안내합니다.
test_464,#Person2#는 #Person1#에게 오늘 저녁에 냉동 피자를 구워 먹자고 제안합니다. #Person1#은 치킨 커리 레시피를 보고 요리 방법을 가르쳐줍니다. #Person1#은 흰쌀밥과 현미밥을 선택합니다.
test_465,"#Person2#는 #Person1#에게 전화기를 사용하는 방법을 설명합니다. #Person1#은 수화기를 들고 신호를 기다린 후 번호를 누르고, 동전을 투입구에 넣은 후 '말하기' 버튼을 누르면 통화가 가능하다고 설명합니다."
test_467,"톰은 #Person2#에게 중고 물건에 대해 물어보고, #Person2#는 중고 컴퓨터를 구입할 때 주의하라고 조언한다."
test_468,"Morgan은 #Person1#에게 중국 음식에 대해 물어보고, #Person1#은 남은 음식을 집에 가져갈 수 있는 방법을 설명한다. #Person1#은 #Person1#이 족발을 먹어본 경험이 있다고 말한다. #Person1#은 족발을 먹고 자란 부모님 세대는 족발을 먹지 않았다고 설명한다."
test_469,#Person1#은과 해리에게 중국 길거리 시장에서 물건을 구매할 때 바가지 사용에 대해 이야기합니다. #Person1#은 슈퍼마켓에서 가격을 참고하고 나서 협상하는 것을 추천합니다. 해리는 물건의 진짜 가치를 미리 알아보는 것이 최선의 방법이라고 말합니다.
test_470,"#Person2#는 #Person1#에게 영어 말하기와 쓰기에 능숙하다고 생각하며, 영어 교육에 대해 이야기합니다. #Person1#은 중학교 때부터 영어를 공부하기 시작했고, 대학에서는 영어를 전공했다고 설명합니다. #Person2#가 프랑스어와 일본어를 조금 할 수 있다고 합니다."
test_471,"#Person2#는 #Person1#에게 새 계좌를 개설하고 싶다고 제안합니다. #Person1#은 #Person2#에게 은행에서 사용할 수 있는 카드를 제공하며, #Person1#은 은행에 가지 않아도 된다고 설명합니다. #Person2#가 #Person1#의 요청에 동의하고, #Person1#은 서류와 핀 번호를 우편으로 발송합니다."
test_472,"#Person2#는 #Person1#에게 설탕 3봉지를 사면 할인 쿠폰을 받을 수 있다고 설명합니다. #Person1#은 유효기간 내에만 사용할 수 있으며, 설탕을 사서 쿠폰 3장을 받습니다. #Person2#가 #Person1#의 제안에 동의합니다."
test_473,Mrs. Robinson은 Johnny가 설거지를 도와주어 고마워합니다. #Person1#은 #Person1#을 도와주었습니다. #Person1#은 그녀가 설거지할 수 있도록 도와줍니다. #Person2#는 #Person1#에게 도와주었다고 말합니다.
test_474,"#Person2#는 #Person1#에게 상하이행 기차표를 잃어버렸다고 말합니다. #Person1#은 소프트 슬리퍼에 4마오, 하드 시트를 원한다면 100위안을 지불할 수 있다고 설명합니다. #Person2#은 #Person1#의 지갑을 훔쳤습니다."
test_475,"Ann은 미국 여행에 대해 이야기하고, #Person2#는 '웰빙 인 더 에어' 프로그램을 제안합니다. #Person1#은 그 프로그램에 대해 설명하며, #Person2#가 뉴욕에 도착했을 때 시차 적응이 잘 되었다고 생각합니다. 하지만 다른 승객들은 운동을 많이 하지 않았습니다."
test_476,Tomy와 Mary는 John의 파티에 가기로 했습니다. Tom은 아버지의 회사에서 여름 동안 일할 사람들을 찾고 있습니다. #Person1#은 아버지가 25명에서 30명을 새로 뽑을 것이라고 말합니다. 그들은 아버지를 위해 새로운 직업을 시도해 보려고 합니다.
test_477,"#Person2#는 #Person1#에게 사고 당시 차 번호를 적고, 경찰에 신고할 수 있도록 도와달라고 요청합니다. 해리는 신문 읽으며 길을 건너지 않겠다고 말합니다. #Person1#은 위험한 운전자가 길에 있으니 내가 가는 길을 잘 봐야 한다고 생각합니다. 해리 또한 신문 읽기를 권합니다."
test_478,Steven Kayne 씨가 '비즈니스 월드'에 참석하여 자전거 가게를 인수하고 설립한 것에 대해 이야기합니다. #Person2#는 가게의 운영 시간이 오전 10시부터 6시까지라고 안내합니다. #Person1#은 자전거 가게가 장사가 느리면 일찍 퇴근할 수 있다고 설명합니다.
test_479,"#Person1#과 #Person2#는 중년 부부가 아니며, 그들은 나이가 들어 늙어가고 있다고 말한다. 이에 대해 #Person1#은 #Person2#에게 중년은 인생의 가장자리에 있는 사람들이라고 설명한다. 하지만 #Person2#와 #Person1#은 오후 내내 논쟁을 벌이기로 한다."
test_480,"#Person2#는 #Person1#에게 멋진 식사를 마무리하며 디저트를 추천합니다. #Person1#은 초콜릿 무스 케이크, 수제 딸기 쇼트케이크, 스파이시 럼 애플 크리스프, 커피나 차, 커피와 차를 주문합니다."
test_481,"#Person1#과 #Person2#는 아래층 침대를 원하고, #Person1#은 위층 침대에 스테레오를 두 개만 놓을 것을 제안합니다. #Person1#은 #Person1#에게 창가에 하나, 문 옆에 하나, 창가 책상을 가져가자고 제안합니다."
test_482,"#Person2#는 #Person1#에게 면허증과 신청서, 운전면허증을 보여줍니다. Mr. Murray는 규칙과 벌금에 대해 잘 알고 있습니다. #Person2#가 도서관에 가입한 것에 대해 감사를 표합니다. #Person1#은 #Person2#에게 서비스를 제공하겠다고 약속합니다."
test_483,#Person1#과 #Person2#는 보통 9시부터 5시까지 근무하며 초과 근무 수당을 받지 못한다.
test_484,#Person1#은 #Person2#에게 기계에 비누를 넣으라고 제안합니다. #Person2#는 #Person1#에게 기계가 세탁기를 사용한다고 말합니다. #Person1#은 기계를 깨끗하게 하기 위해 많은 돈을 지불해야 한다고 설명합니다. #Person2#은 #Person1#이 세탁을 처음 시작했다고 생각합니다.
test_485,#Person1#은 #Person2#에게 오늘 밤에 전화해달라고 부탁합니다. #Person2#는 #Person1#에게 저녁을 먹으러 가자고 말합니다. #Person1#은 전화를 받지 않습니다. #Person2#가 #Person1#를 집으로 데려갈 예정입니다. #Person1#은 내일 밤에 전화할 계획입니다.
test_486,"Katie는 #Person1#에게 항상 일할 준비가 되어 있다고 말하고, #Person2#는 KAtie가 손님이 없을 때 보석 닦고 거울 닦고, 캐셔기에 새 종이 넣고, 박스도 채우고 그런 걸 했으면 좋겠다고 말한다."
test_487,"#Person1#은과 #Person2#가 할아버지 생신을 축하하기 위해 깜짝 파티를 준비합니다. #Person1#은 #Person1#에게 파티는 목요일에 하는 것이 좋다고 제안하고, #Person2#는 토요일이 파티하기에 좋은 날이라고 설명합니다. 두 사람은 파티를 목요일에 할 수 있다고 생각합니다."
test_488,Gian Luca Donatelli는 핀란드에서 온 Gina에게 이탈리아 서비스 공급업체에서 일하고 있다고 소개합니다. 로버트는 잠깐 와줄 것을 요청합니다.
test_489,#Person2#는 #Person1#에게 노스캐롤라이나 산은 17년 주기의 새울음이라고 말합니다. #Person1#은 그 새들이 산 근처에서 노래하고 춤을 춘다고 생각합니다.
test_490,"#Person1#은 Danny's에 오기 위해 칠면조 샌드위치를 주문하고, #Person2#는 수프나 샐러드, 그리고 중간 크기 음료 중에서 선택하라고 조언합니다. #Person1#은 #Person2#에게 10달러의 거스름돈을 제안합니다."
test_491,"James는 David에게 빌려준 재킷을 입고 시골에 가서 사진을 찍고 싶다고 말합니다. #Person1#은 가방에 카메라는 없으며, 쿠키는 가방에 넣지 않았다고 설명합니다."
test_492,"테드는 장인어른이랑 장모님이랑 같이 있는 것이 불편하다고 #Person1#에게 말합니다. 테드는 몇 주 동안 중국에 갈 예정입니다. #Person2#는 중국 여행을 계획 중이며, 테드는 남편과 나라를 둘러보려고 합니다. 테드는 중국 여행에 대해 이야기합니다."
test_493,#Person2#는 #Person1#에게 헬렌 이모와 함께 영화관에 가자고 제안합니다. #Person1#은 영화를 보고 나서 맥도날드에 가서 맛있는 것을 먹자고 말합니다. #Person2#가 #Person1#의 엄마와 함께 저녁을 먹기로 합니다. #Person1#은 맥도널드에 가기로 했습니다.
test_494,"#Person1#은 #Person2#에게 어젯밤 집에 도둑이 들었다고 말합니다. #Person2#는 도둑들이 가구를 전부 훔쳐갔다고 생각합니다. #Person1#은 경찰에 신고했지만 #Person2#가 기다리라고 하자, #Person2#도 기다리겠다고 합니다."
test_495,"Jack은 Charlie에게 비디오 게임에 대해 설명합니다. 그는 새로운 게임을 구매하고, #Person2#는 숙제만 먼저 끝내면 된다고 설명합니다. #Person1#은 캐릭터를 만드는 게임에 흥미를 느끼며, #Person2#가 직접 캐릭터를 만드는 게임을 사기로 했습니다."
test_496,#Person2#는 #Person1#에게 시골 음악에 관심을 가지게 된 계기에 대해 설명합니다. #Person1#은 CBC에 제안하여 Golden Country Time이라는 프로그램을 시작하게 되었습니다.
test_497,#Person1#은 Alice에게 세탁기 기계에 비누가 들어있지 않다고 설명합니다. A는 세탁기가 건조기라고 생각하지만 세탁기는 거품이 너무 많으면 세균이 번식할 수 있다고 설명합니다.
test_498,Steve는 Mrss Thou에게 아파트를 보여줄 수 있는지 물어보고 다시 연락할 것이라고 말합니다. Matthew는 그녀의 딸이 출산하여 같이 살려고 이사를 가기로 했습니다. Thus는 예전처럼 지낼 수 있을 것이라고 생각합니다. Mr.
test_499,Betsy는 Frank의 승진 소식을 듣고 기뻐하며 파티에 초대해 달라고 요청합니다. Francis는 파티에 150명 정도가 참석할 것이라고 말합니다. #Person1#은 파티에 많은 사람들이 오길 바란다고 합니다.
